株式会社赤阪鐵工所,Akasaka Ironworks Co.,Ltd.
株式会社小島鐵工所,Kojima Ironworks Co.,Ltd.
株式会社ＴＡＫＩＳＡＷＡ,Takisawa Co.,Ltd.
旭サナック株式会社,Asahi Sunac Corporation,
ニデックオーケーケー株式会社,Nidec OKK Corporation,
中西金属工業株式会社,Nakanishi Metal Works Co.,Ltd.
日本コンベヤ株式会社,Nippon Conveyor Co.,Ltd.
株式会社ＭＯＬＤＩＮＯ,MOLDINO Co.,Ltd.
日機装株式会社,Nikkiso Co.,Ltd.
旭精工株式会社,Asahi Seiko Co.,Ltd.
ダイベア株式会社,Daibea Corporation,
川重冷熱工業株式会社,Kawasaki Thermal Engineering Co.,Ltd.
株式会社積水工機製作所,Sekisui Industrial Machinery Manufacturing Co.,Ltd.
株式会社神鋼環境ソリューション,Shinko Environmental Solutions Co.,Ltd.
株式会社ササクラ,Sasakura Co.,Ltd.
東洋電機製造株式会社,Toyo Electric Manufacturing Co.,Ltd.
日新電機株式会社,Nissin Electric Co.,Ltd.
パイオニア株式会社,Pioneer Corporation,
西芝電機株式会社,Nishishiba Electric Co.,Ltd.
田淵電機株式会社,Tabuchi Electric Co.,Ltd.
ローランド株式会社,Roland Corporation,
船井電機株式会社,Funai Electric Co.,Ltd.
国産電機株式会社,Kokusan Electric Co.,Ltd.
森尾電機株式会社,Morio Electric Co.,Ltd.
株式会社村田製作所,Murata Manufacturing Co.,Ltd.
日電工業株式会社,Niden Industry Co.,Ltd.
釜屋電機株式会社,Kamaya Electric Co.,Ltd.
株式会社ワイ・イー・データ,Y.E. Data Inc.,
パナソニック デバイスＳＵＮＸ株式会社,Panasonic Device SUNX Co.,Ltd.
北川工業株式会社,Kitagawa Industries Co.,Ltd.
ダイヤモンド電機株式会社,Diamond Electric Co.,Ltd.
シーシーエス株式会社,CCS Inc.,
オプテックス・エフエー株式会社,Optex FA Co.,Ltd.
ＦＣＭ株式会社,FCM Corporation,
株式会社コンテック,Contec Co.,Ltd.
マレリ株式会社,Marelli Corporation,
ダイハツ工業株式会社,Daihatsu Motor Co.,Ltd.
富士機工株式会社,Fuji Kiko Co.,Ltd.
住友精密工業株式会社,Sumitomo Precision Products Co.,Ltd.
愛知時計電機株式会社,Aichi Clock Electric Co.,Ltd.
株式会社河合楽器製作所,Kawai Musical Instruments Manufacturing Co.,Ltd.
株式会社ＴＡＳＡＫＩ,TASAKI & Co.,Ltd.
株式会社セガ,SEGA Corporation,
株式会社オリバー,Oliver Corporation,
株式会社アーク,Ark Corporation,
株式会社テムザック,TMSUK Co.,Ltd.
ダンロップスポーツ株式会社,Dunlop Sports Co.,Ltd.
日販グループホールディングス株式会社,Nippon Publishing Group Holdings Co.,Ltd.
株式会社日教販,Nikkyohan Co.,Ltd.
ナラサキ産業株式会社,Narasaki Sangyo Corporation,
ＫＩＳＣＯ株式会社,KISCO Ltd.,
株式会社日本アクセス,Nippon Access,Inc.
株式会社大木,Ohki Co.,Ltd.
上原成商事株式会社,Uehara Sei Shoji Co.,Ltd.
株式会社プロルート丸光,Pro-Route Marumitsu Co.,Ltd.
株式会社テクノアソシエ,Techno Associe Co.,Ltd.
株式会社ハナテン,Hanaten Co.,Ltd.
ダイワボウ情報システム株式会社,Daiwabo Information System Co.,Ltd.
株式会社バイタルネット,Vital-Net Inc.,
堺商事株式会社,Sakai Trading Co.,Ltd.
黒田電気株式会社,Kuroda Electric Co.,Ltd.
株式会社ネクスティエレクトロニクス,Next Electronics Corporation,
株式会社マルカ,Maruka Corporation,
株式会社トーカン,Tokan Corporation,
ウライ株式会社,Urai Corporation,
プラス株式会社,Plus Corporation,
株式会社ミューチュアル,Mutual Corporation,
株式会社東急百貨店,Tokyu Department Store Co.,Ltd.
株式会社近鉄百貨店,Kintetsu Department Store Co.,Ltd.
株式会社丸栄,Maruei Co.,Ltd.
株式会社大和,Daiwa Co.,Ltd.
株式会社井筒屋,Izutsuya Co.,Ltd.
株式会社丸井グループ,Marui Group Co.,Ltd.
株式会社ダイエー,Daiei Co.,Ltd.
株式会社セブン‐イレブン・ジャパン,Seven-Eleven Japan Co.,Ltd.
株式会社東武ストア,Tobu Store Co.,Ltd.
株式会社カスミ,Kasumi Co.,Ltd.
フルサト工業株式会社,Furusato Industries,Ltd.
富士通Ｊａｐａｎ株式会社,Fujitsu Japan Ltd.,
マックスバリュ西日本株式会社,MaxValu Western Japan Co.,Ltd.
株式会社ニッセンホールディングス,Nissen Holdings Co.,Ltd.
株式会社ＣＦＳコーポレーション,CFS Corporation,
双日テックイノベーション株式会社,Sojitz Tech Innovation Corporation,
株式会社ＪＥＵＧＩＡ,Jeugia Corporation,
株式会社キタムラ,Kitamura Corporation,
株式会社ハイデイ日高,Hiday Hidaka Corporation,
株式会社Ｋ−ＧＯＬＤインターナショナル,K-GOLD International Co.,Ltd.
北雄ラッキー株式会社,Hokuyuu Lucky Co.,Ltd.
ＡＣリアルエステイト株式会社,AC Real Estate Corporation,
株式会社オンリー,Only Corporation,
株式会社レデイ薬局,Lady Drug Store Co.,Ltd.
株式会社ペッパーフードサービス,Pepper Food Service Co.,Ltd.
株式会社トレジャー・ファクトリー,Treasure Factory Co.,Ltd.
株式会社横浜銀行,The Bank of Yokohama,Ltd.
株式会社北越銀行,The Hokuetsu Bank,Ltd.
株式会社北陸銀行,The Hokuriku Bank,Ltd.
株式会社三重銀行,The Mie Bank,Ltd.
株式会社京都銀行,The Bank of Kyoto,Ltd.
株式会社池田泉州銀行,The Senshu Ikeda Bank,Ltd.
株式会社埼玉りそな銀行,Saitama Resona Bank,Ltd.
株式会社東日本銀行,The Higashi-Nippon Bank,Ltd.
株式会社第三銀行,The Daisan Bank,Ltd.
株式会社関西アーバン銀行,The Kansai Urban Banking Corporation,
株式会社みなと銀行,The Minato Bank,Ltd.
株式会社もみじ銀行,The Momiji Bank,Ltd.
株式会社大正銀行,The Taisho Bank,Ltd.
株式会社アプラスフィナンシャル,APLUS Financial Co.,Ltd.
財形住宅金融株式会社,Zaikei Housing Loan Co.,Ltd.
ユニコムグループホールディングス株式会社,Unicom Group Holdings Corporation,
株式会社エム・オー・エー基金,MOA Foundation Co.,Ltd.
エース証券株式会社,Ace Securities Co.,Ltd.
木証券株式会社,Takagi Securities Co.,Ltd.
野村證券株式会社,Nomura Securities Co.,Ltd.
あいおいニッセイ同和損害保険株式会社,Aioi Nissay Dowa Insurance Co.,Ltd.
アリアンツ・グローバル・インベスターズ・アジア・パシフィック・リミテッド,Allianz Global Investors Asia Pacific Limited,
オラクル・グローバル・ホールディングス・インク,Oracle Global Holdings Inc.,
オラクル・システムズ・コーポレーション,Oracle Systems Corporation,
埠頭ジャスタック株式会社,Wharf JUSTAK Co.,
しんきんアセットマネジメント投信株式会社,Shinkin Asset Management Co.,
フランクリン・テンプルトン・ジャパン株式会社,Franklin Templeton Japan Co.,
ＰＧＩＭジャパン株式会社,PGIM Japan Co.,
日興アセットマネジメント株式会社,Nikko Asset Management Co.,
ＢＮＰパリバ・アセットマネジメント株式会社,BNP Paribas Asset Management Japan Limited,
ＳＯＭＰＯアセットマネジメント株式会社,SOMPO Asset Management Co.,
パインブリッジ・インベストメンツ株式会社,PineBridge Investments Japan Co.,
ＳＢＩ岡三アセットマネジメント株式会社,SBI Okasan Asset Management Co.,
三井住友トラスト・アセットマネジメント株式会社,Sumitomo Mitsui Trust Asset Management Co.,
朝日ライフ アセットマネジメント株式会社,Asahi Life Asset Management Co.,
明治安田アセットマネジメント株式会社,Meiji Yasuda Asset Management Company Ltd.,
ラッセル・インベストメント株式会社,Russell Investments Japan Co.,
ニッセイアセットマネジメント株式会社,Nissay Asset Management Corporation,
ゴールドマン・サックス・アセット・マネジメント株式会社,Goldman Sachs Asset Management Co.,
野村アセットマネジメント株式会社,Nomura Asset Management Co.,
さわかみ投信株式会社,Sawakami Asset Management Inc.,
ＵＢＳアセット・マネジメント株式会社,UBS Asset Management (Japan) Ltd.,
アライアンス・バーンスタイン株式会社,AllianceBernstein Japan Ltd.,
フィデリティ投信株式会社,Fidelity Investment Trust (Japan) Limited,
ＨＳＢＣアセットマネジメント株式会社,HSBC Asset Management (Japan) Limited,
イーストスプリング・インベストメンツ株式会社,Eastspring Investments Limited,
シュローダー・インベストメント・マネジメント株式会社,Schroder Investment Management (Japan) Limited,
農林中金全共連アセットマネジメント株式会社,Norinchukin Zenkyoren Asset Management Co.,
ステート・ストリート・グローバル・アドバイザーズ株式会社,State Street Global Advisors (Japan) Co.,
ジャパンリアルエステイト投資法人,Japan Real Estate Investment Corporation,
日本ビルファンド投資法人,Nippon Building Fund Inc.,
ＢＮＹメロン・インベストメント・マネジメント・ジャパン株式会社,BNY Mellon Investment Management Japan Limited,
日立投資顧問株式会社,Hitachi Investment Advisory Co.,
日本都市ファンド投資法人,Japan Metropolitan Fund Investment Corporation,
オリックス不動産投資法人,ORIX JREIT Inc.,
ＳＢＩアセットマネジメント株式会社,SBI Asset Management Co.,
日本プライムリアルティ投資法人,Japan Prime Realty Investment Corporation,
ＮＴＴ都市開発リート投資法人,NTT Urban Development REIT Investment Corporation,
東急リアル・エステート投資法人,Tokyu REIT Investment Corporation,
グローバル・ワン不動産投資法人,Global One Real Estate Investment Corporation,
ユナイテッド・アーバン投資法人,United Urban Investment Corporation,
森トラストリート投資法人,MORI TRUST REIT Inc.,
インヴィンシブル投資法人,Invincible Investment Corporation,
フロンティア不動産投資法人,Frontier Real Estate Investment Corporation,
ありがとう投信株式会社,Arigatou Investment Trust Co.,
平和不動産リート投資法人,Heiwa Real Estate REIT Inc.,
日本ロジスティクスファンド投資法人,Japan Logistics Fund Inc.,
福岡リート投資法人,Fukuoka REIT Corporation,
ＫＤＸ不動産投資法人,Kenedix Office Investment Corporation,
大和ハウスリート投資法人,Daiwa House REIT Investment Corporation,
いちごオフィスリート投資法人,Ichigo Office REIT Investment Corporation,
大和証券オフィス投資法人,Daiwa Office Investment Corporation,
阪急阪神リート投資法人,Hankyu Hanshin REIT Inc.,
スターツプロシード投資法人,STARTS Proceed Investment Corporation,
ＴＯＲＡＮＯＴＥＣ投信投資顧問株式会社,TORANOTEC Investment Management Co.,
ジャパン・ホテル・リート投資法人,Japan Hotel REIT Investment Corporation,
大和証券リビング投資法人,Daiwa Securities Living Investment Corporation,
ジャパンエクセレント投資法人,Japan Excellent Inc.,
日本アコモデーションファンド投資法人,Nippon Accommodation Fund Inc.,
シンプレクス・アセット・マネジメント株式会社,Simplex Asset Management Co.,
森ヒルズリート投資法人,Mori Hills REIT Investment Corporation,
セゾン投信株式会社,Saison Asset Management Co.,
ＰａｙＰａｙアセットマネジメント株式会社,PayPay Asset Management Co.,
キャピタル・インターナショナル株式会社,Capital International K.K.,
産業ファンド投資法人,Industrial & Infrastructure Fund Investment Corporation,
キャピタル アセットマネジメント株式会社,Capital Asset Management Co.,
ソシエテ・ジェネラル・オスマン・マネジメント株式会社,Societe Generale Haussmann Management Co.,
ＢＮＹメロン・ラージ・キャップ・セキュリティーズ・ファンド・インク,BNY Mellon Large Cap Securities Fund Inc.,
インベスコ・ファンズ,Invesco Funds,
ＤＷＳ Ｉｎｖｅｓｔｍｅｎｔ ＧｍｂＨ,DWS Investment GmbH,
アライアンス・バーンスタインＳＩＣＡＶ,AllianceBernstein SICAV,
アリアンツ・グローバル・インベスターズ・ゲーエムベーハー,Allianz Global Investors GmbH,
グローバル・ファンズ・マネジメント・エス・エー,Global Funds Management S.A.,
ＳＭＢＣ日興インベストメント・ファンド・マネジメント・カンパニー・エス・エイ,SMBC Nikko Investment Fund Management Company S.A.,
エスエムティー・ファンド・サービシーズ（アイルランド）リミテッド,SMT Fund Services (Ireland) Limited,
パトナム・ハイ・イールド・ファンド,Putnam High Yield Fund,
アライアンス・バーンスタイン・ルクセンブルグ・エス・エイ・アール・エル,AllianceBernstein Luxembourg S.à r.l.,
パトナム・ディバーシファイド・インカム・トラスト,Putnam Diversified Income Trust,
パトナム・インカム・ファンド,Putnam Income Fund,
ＵＢＳアセット・マネジメント（ヨーロッパ）エス・エイ,UBS Asset Management (Europe) S.A.,
ＢＮＰパリバ・アセットマネジメント・ルクセンブルグ,BNP Paribas Asset Management Luxembourg,
スパークス・オーバーシーズ・リミテッド,SPARX Overseas Limited,
ＭＵＦＧルクスマネジメントカンパニーＳ．Ａ．,MUFG Lux Management Company S.A.,
アクサ・インベストメント・マネージャーズ・パリ,AXA Investment Managers Paris,
バンガード・インデックス・ファンズ,Vanguard Index Funds,
ＵＢＳオコーナー・エルエルシー,UBS O'Connor LLC,
ＤＷＳインベストメント・エス・エー,DWS Investment S.A.,
ジャナス・キャピタル・トラスト・マネジャー・リミテッド,Janus Capital Trust Manager Limited,
タワー・アセット・マネジメント・リミテッド,Tower Asset Management Limited,
バリュー・パートナーズ・リミテッド,Value Partners Limited,
インターナショナル・マネジメント・サービシズ・リミテッド,International Management Services Limited,
ＩＱ ＥＱマネジメント・バミューダ・リミテッド,IQ EQ Management (Bermuda) Limited,
パシフィック・インベストメント・マネジメント・カンパニー・エルエルシー,Pacific Investment Management Company LLC,
シュローダー・インベストメント・マネージメント（ヨーロッパ）エス・エイ,Schroder Investment Management (Europe) S.A.,
ＦＣインベストメント・リミテッド,FC Investment Limited,
ビー・エヌ・ピー・パリバ アセットマネジメント・ヨーロッパ,BNP Paribas Asset Management Europe,
ルクセンブルク三菱ＵＦＪインベスターサービス銀行Ｓ．Ａ．,Mitsubishi UFJ Investor Services & Banking (Luxembourg) S.A.,
リンク・アセット・マネジメント・リミテッド,Link Asset Management Limited,
ＢＮＹメロン・インターナショナル・マネジメント・リミテッド,BNY Mellon International Management Limited,
ナティクシス,Natixis,
アイガー・マネジメント・リミテッド,Eiger Management Limited,
ザ・パトナム・アドバイザリー・カンパニー・エルエルシー,The Putnam Advisory Company LLC,
グローバル・ファンズ・マネジメント・エス・エー,Global Funds Management S.A.,
ＵＢＳ（Ｌｕｘ）キー・セレクション・シキャブ,UBS (Lux) Key Selection SICAV,
メリルリンチ・インターナショナル,Merrill Lynch International,
ＵＢＳマネジメント（ケイマン）リミテッド,UBS Management (Cayman) Limited,
サムスン資産運用株式会社,Samsung Asset Management Co.,
株式会社自然エネルギー市民ファンド,Natural Energy Citizens Fund Co.,
日亜持株組合,Nichia Stockholding Association,
株式会社　丸井グループ,Marui Group Co.,
高木証券株式会社,Takagi Securities Co.,
株式会社　赤阪鐵工所,Akasaka Iron Works Co., Ltd.,
株式会社　小島鐵工所,Kojima Iron Works Co., Ltd.,
株式会社　積水工機製作所,Sekisui Koki Seisakusho Co., Ltd.,
ジーエルサイエンス株式会社,GL Sciences Co., Ltd.,
株式会社　東急百貨店,Tokyu Department Store Co., Ltd.,
株式会社　ＪＥＵＧＩＡ,JEUGIA Co., Ltd.,
株式会社　北越銀行,Hokuetsu Bank, Ltd.,
株式会社　大正銀行,Taisho Bank, Ltd.,
西日本建設業保証株式会社,West Japan Construction Industry Guarantee Co., Ltd.,
北海道建設業信用保証株式会社,Hokkaido Construction Industry Credit Guarantee Co., Ltd.,
大同生命保険株式会社,Daido Life Insurance Co., Ltd.,
太陽生命保険株式会社,Taiyo Life Insurance Co., Ltd.,
東急不動産株式会社,Tokyu Land Corporation,
中央地所株式会社,Chuo Jisho Co., Ltd.,
株式会社大阪木材会館,Osaka Mokuzai Kaikan Co., Ltd.,
ＫＯＮＯＩＫＥ　Ｃｏ．株式会社,KONOIKE Co. Co., Ltd.,
株式会社千葉県建設業センター,Chiba Prefecture Construction Industry Center Co., Ltd.,
株式会社小津商店,Ozu Shoten Co., Ltd.,
アーバンライフ株式会社,Urban Life Co., Ltd.,
株式会社日住サービス,Nissumi Service Co., Ltd.,
スターツアメニティー株式会社,Starts Amenity Co., Ltd.,
シーズクリエイト株式会社,Seeds Create Co., Ltd.,
株式会社エスグラントコーポレーション,S-Grant Corporation Co., Ltd.,
サーラ住宅株式会社,Sala Housing Co., Ltd.,
株式会社ディア・ライフ,Dear Life Co., Ltd.,
京成電鉄株式会社,Keisei Electric Railway Co., Ltd.,
名古屋鉄道株式会社,Nagoya Railway Co., Ltd.,
近鉄グループホールディングス株式会社,Kintetsu Group Holdings Co., Ltd.,
阪神電気鉄道株式会社,Hanshin Electric Railway Co., Ltd.,
南海電気鉄道株式会社,Nankai Electric Railway Co., Ltd.,
Ｌマネジメント株式会社,L Management Co., Ltd.,
越後交通株式会社,Echigo Kotsu Co., Ltd.,
静岡鉄道株式会社,Shizuoka Railway Co., Ltd.,
株式会社じょうてつ,Jotetsu Co., Ltd.,
豊橋鉄道株式会社,Toyohashi Railway Co., Ltd.,
岳南鉄道株式会社,Gakunan Railway Co., Ltd.,
遠州鉄道株式会社,Enshu Railway Co., Ltd.,
小湊鉄道株式会社,Kominato Railway Co., Ltd.,
秩父鉄道株式会社,Chichibu Railway Co., Ltd.,
東京臨海高速鉄道株式会社,Tokyo Waterfront Rapid Railway Co., Ltd.,
北海道中央バス株式会社,Hokkaido Chuo Bus Co., Ltd.,
淡路交通株式会社,Awaji Kotsu Co., Ltd.,
関東バス株式会社,Kanto Bus Co., Ltd.,
近物レックス株式会社,Kinmono Rex Co., Ltd.,
立山黒部貫光株式会社,Tateyama Kurobe Kanko Co., Ltd.,
日本郵船株式会社,NYK Line Co., Ltd.,
株式会社中央倉庫,Chuo Warehouse Co., Ltd.,
株式会社オーナミ,Onami Co., Ltd.,
東北放送株式会社,Tohoku Broadcasting Co., Ltd.,
株式会社ＭＢＳメディアホールディングス,MBS Media Holdings Co., Ltd.,
長崎放送株式会社,Nagasaki Broadcasting Co., Ltd.,
ＲＳＫホールディングス株式会社,RSK Holdings Co., Ltd.,
青森放送株式会社,Aomori Broadcasting Co., Ltd.,
四国放送株式会社,Shikoku Broadcasting Co., Ltd.,
ソフトバンク株式会社,Softbank Corp.,
株式会社ＮＴＴドコモ,NTT Docomo Inc.,
中部瓦斯株式会社,Chubu Gas Co., Ltd.,
北陸瓦斯株式会社,Hokuriku Gas Co., Ltd.,
広島ガス株式会社,Hiroshima Gas Co., Ltd.,
西部ガスホールディングス株式会社,Seibu Gas Holdings Co., Ltd.,
日本瓦斯株式会社,Nippon Gas Co., Ltd.,
宮崎瓦斯株式会社,Miyazaki Gas Co., Ltd.,
朝日観光株式会社,Asahi Kanko Co., Ltd.,
ＡＣＡＯ　ＳＰＡ＆ＲＥＳＯＲＴ株式会社,ACAO SPA & RESORT Co., Ltd.,
武蔵野興業株式会社,Musashino Kogyo Co., Ltd.,
オーエス株式会社,OS Co., Ltd.,
東京都競馬株式会社,Tokyo Horse Racing Co., Ltd.,
株式会社歌舞伎座,Kabukiza Co., Ltd.,
株式会社明治座,Meijiza Co., Ltd.,
株式会社御園座,Misonoza Co., Ltd.,
株式会社　名古屋スポーツセンター,Nagoya Sports Center Co., Ltd.,
株式会社六石ゴルフ倶楽部,Rokugoku Golf Club Co., Ltd.,
株式会社飯能ゴルフ倶楽部,Hanno Golf Club Co., Ltd.,
株式会社相模原ゴルフクラブ,Sagamihara Golf Club Co., Ltd.,
株式会社　筑波ゴルフコース,Tsukuba Golf Course Co., Ltd.,
日本観光ゴルフ株式会社,Nippon Kanko Golf Co., Ltd.,
通天閣観光株式会社,Tsutenkaku Tourism Co., Ltd.,
浜名湖観光開発株式会社,Hamanako Tourism Development Co., Ltd.,
株式会社犬山カンツリー倶楽部,Inuyama Country Club Co., Ltd.,
株式会社中山カントリークラブ,Nakayama Country Club Co., Ltd.,
松山観光ゴルフ株式会社,Matsuyama Kanko Golf Co., Ltd.,
株式会社三好ゴルフ倶楽部,Miyoshi Golf Club Co., Ltd.,
南国産業開発株式会社,Nangoku Industrial Development Co., Ltd.,
鳴門ゴルフ株式会社,Naruto Golf Co., Ltd.,
株式会社　表蔵王国際ゴルフクラブ,Omote Zao International Golf Club Co., Ltd.,
株式会社富山ゴルフ,Toyama Golf Co., Ltd.,
三原京覧開発　株式会社,Mihara Kyoran Development Co., Ltd.,
株式会社金太郎温泉,Kintaro Onsen Co., Ltd.,
尾道ゴルフ観光株式会社,Onomichi Golf Tourism Co., Ltd.,
山陽開発株式会社,Sanyo Development Co., Ltd.,
株式会社京ヶ野ゴルフ倶楽部,Kyogano Golf Club Co., Ltd.,
土佐観光施設株式会社,Tosa Tourist Facility Co., Ltd.,
株式会社宇都宮ゴルフクラブ,Utsunomiya Golf Club Co., Ltd.,
株式会社滋賀ゴルフ倶楽部,Shiga Golf Club Co., Ltd.,
株式会社小原カントリークラブ,Ohara Country Club Co., Ltd.,
株式会社サイプレスクラブ,Cypress Club Co., Ltd.,
株式会社イーグルポイントゴルフクラブ,Eagle Point Golf Club Co., Ltd.,
有馬冨士開発株式会社,Arima Fuji Development Co., Ltd.,
南部富士株式会社,Nanbu Fuji Co., Ltd.,
太養興産株式会社,Taiyo Kosan Co., Ltd.,
株式会社白洋舍,Hakuyosha Co., Ltd.,
東京中小企業投資育成株式会社,Tokyo Small and Medium Enterprise Investment and Development Co., Ltd.,
大阪中小企業投資育成株式会社,Osaka Small and Medium Enterprise Investment and Development Co., Ltd.,
株式会社白青舎,Hakuseisha Co., Ltd.,
日本管財株式会社,Nippon Kanzai Co., Ltd.,
三菱総研ＤＣＳ株式会社,Mitsubishi Research Institute DCS Co., Ltd.,
東京博善株式会社,Tokyo Hakuzen Co., Ltd.,
株式会社Ｃ＆Ｉ　Ｈｏｌｄｉｎｇｓ,C&I Holdings Co., Ltd.,
ワタベウェディング株式会社,Watabe Wedding Co., Ltd.,
ＳＢテクノロジー株式会社,SB Technology Co., Ltd.,
株式会社きずな,Kizuna Co., Ltd.,
株式会社　構造計画研究所,Structural Planning Institute Co., Ltd.,
三井情報株式会社,Mitsui Information Co., Ltd.,
カルチュア・コンビニエンス・クラブ株式会社,Culture Convenience Club Co., Ltd.,
株式会社ＲＩＣＡＲＯ　ＪＡＰＡＮ,RICARO Co., Ltd. JAPAN,
図研エルミック株式会社,Zuken Elmic Co., Ltd.,
ソフトブレーン株式会社,Softbrain Co., Ltd.,
日本ハウズイング株式会社,Nippon Housing Co., Ltd.,
セントラルスポーツ株式会社,Central Sports Co., Ltd.,
デジタル・アドバタイジング・コンソーシアム株式会社,Digital Advertising Consortium Co., Ltd.,
パナソニックインフォメーションシステムズ株式会社,Panasonic Information Systems Co., Ltd.,
シダックス株式会社,Shidax Co., Ltd.,
ロングライフホールディング株式会社,Long Life Holding Co., Ltd.,
ビジネス・ワンホールディングス株式会社,Business One Holdings Co., Ltd.,
株式会社ベリサーブ,Veriserve Co., Ltd.,
株式会社リサ・パートナーズ,Lisa Partners Co., Ltd.,
洛王セレモニー株式会社,Rakuo Ceremony Co., Ltd.,
株式会社ＣＨＩＮＴＡＩ,CHINTAI Co., Ltd.,
株式会社ＵＣＳ,UCS Co., Ltd.,
株式会社夢テクノロジー,Yume Technology Co., Ltd.,
株式会社ヴィンクス,Vinx Co., Ltd.,
ジェイズ・コミュニケーション株式会社,J's Communication Co., Ltd.,
株式会社住宅あんしん保証,Housing Anshin Guarantee Co., Ltd.,
株式会社カービュー,Carview Co., Ltd.,
サイバーコム株式会社,Cybercom Co., Ltd.,
ザ・ダウ・ケミカル・カンパニー,The Dow Chemical Company,
インターナショナル・ビジネス・マシーンズ・コーポレーション,International Business Machines Corporation,
ナショナル・オーストラリア・バンク・リミテッド,National Australia Bank Limited,
テレフォニカ・エセ・アー,TELEFONICA ESE AA,
